---- Flight Log 2 -aBo ----
0:-0.01,0.12,0.00,0.01,-0.03,-0.00,431.33,0.00,24.49,3.9,16,0.00,0.00,0.00,0.00
50:-0.01,0.12,0.00,0.07,0.03,-0.00,431.30,0.00,24.49,3.9,16,0.00,0.00,0.00,0.00
101:-0.01,0.13,0.00,0.01,0.03,-0.00,431.25,0.00,24.49,3.9,16,0.00,0.00,0.00,0.00
151:-0.01,0.13,0.00,-0.05,0.09,-0.25,431.49,0.00,24.49,4.0,16,0.00,0.00,0.00,0.00
202:0.00,0.13,-0.00,-0.66,-0.52,1.40,431.53,0.00,24.49,3.9,16,0.00,0.00,0.00,0.00
252:-0.02,0.13,0.00,-3.16,2.53,-2.26,431.56,0.00,24.49,3.9,16,0.00,0.00,0.00,0.00
302:-0.01,0.12,0.02,1.11,-0.64,2.68,431.47,0.00,24.49,3.7,16,0.00,0.00,0.00,0.00
353:-0.00,0.13,-0.00,0.26,2.04,-3.79,431.57,0.00,24.49,3.9,16,0.00,0.00,0.00,0.00
403:-0.00,0.11,-0.05,-4.08,2.47,0.97,431.71,0.00,24.48,4.0,16,0.00,0.00,0.00,0.00
454:-0.01,0.19,-0.39,0.07,-1.74,-12.03,431.81,0.00,24.47,3.9,16,0.00,0.00,0.00,0.00
504:0.02,0.25,-0.85,-0.05,15.78,-5.80,431.66,0.00,24.47,3.9,16,0.00,0.00,0.00,0.00
555:0.03,0.29,-0.65,1.48,-14.74,8.79,431.81,0.00,24.46,3.8,16,0.00,0.00,0.00,0.00
605:-0.03,0.28,-0.23,7.58,-10.65,11.96,431.88,0.00,24.44,3.8,16,0.00,0.00,0.00,0.00
656:-0.03,0.28,0.04,11.37,-6.01,1.71,432.03,0.00,24.43,3.8,16,0.00,0.00,0.00,0.00
706:-0.05,0.32,-0.03,-10.48,8.51,-2.75,432.06,0.00,24.41,3.9,16,0.00,0.00,0.00,0.00
757:-0.12,0.27,0.16,1.84,4.55,13.73,431.83,0.00,24.40,4.0,16,0.00,0.00,0.00,0.00
807:-0.21,0.29,1.92,-2.06,8.09,35.21,431.76,0.00,24.39,3.9,16,0.00,0.00,0.00,0.00
858:-0.23,0.21,2.84,14.17,12.60,17.70,432.04,0.00,24.37,3.8,16,0.00,0.00,0.00,0.00
908:-0.31,0.25,3.55,-5.54,-30.00,12.27,431.90,0.00,24.36,3.7,16,0.00,0.00,0.00,0.00
959:-0.03,0.00,3.96,27.66,-35.86,5.25,431.85,0.00,24.35,3.9,16,0.00,0.00,0.00,0.00
1010:-0.19,0.03,4.37,-4.56,-33.42,12.20,431.94,0.00,24.34,3.9,16,0.00,0.00,0.00,0.00
1060:-0.05,-0.04,4.57,12.34,-22.25,-0.25,431.91,0.00,24.33,3.9,16,0.00,0.00,0.00,0.00
1111:0.07,0.13,4.61,1.42,19.74,-1.10,431.99,0.00,24.32,3.8,16,0.00,0.00,0.00,0.00
1161:0.06,0.10,4.79,9.84,-23.90,8.48,431.92,0.00,24.31,3.7,16,0.00,0.00,0.00,0.00
1212:-0.02,0.12,5.30,8.68,3.39,16.35,431.78,0.00,24.30,3.8,16,0.00,0.00,0.00,0.00
1262:0.09,0.02,6.07,21.56,-4.79,16.78,431.74,0.00,24.30,3.8,18,0.00,0.00,0.00,0.00
1313:-0.00,0.08,6.73,-19.82,-13.83,10.43,431.85,0.00,24.29,3.9,18,0.00,0.00,0.00,0.00
1363:-0.16,0.09,7.08,10.51,-22.74,8.42,431.80,0.00,24.29,3.8,19,0.00,0.00,0.00,0.00
1414:-0.13,0.25,7.03,39.81,-3.76,-3.42,431.88,0.00,24.28,3.8,19,0.00,0.00,0.00,0.00
1464:-0.52,0.32,6.62,22.90,-11.51,-8.06,431.74,0.00,24.28,3.9,21,0.00,0.00,0.00,0.00
1515:-0.34,0.41,6.05,16.86,-12.61,-13.49,431.63,0.00,24.28,4.0,22,0.00,0.00,0.00,0.00
1566:-0.23,0.35,5.62,-11.52,-3.94,-0.80,431.70,0.00,24.28,3.8,22,0.00,0.00,0.00,0.00
1616:-0.12,0.19,5.66,-10.18,-22.68,-0.06,431.72,0.00,24.27,3.6,22,0.00,0.00,0.00,0.00
1667:-0.11,0.29,5.43,15.33,11.81,-3.54,431.72,0.00,24.27,3.9,23,0.00,0.00,0.00,0.00
1717:-0.06,0.06,5.20,11.61,8.51,0.06,431.51,0.00,24.28,3.8,24,0.00,0.00,0.00,0.00
1768:-0.26,0.54,5.42,-1.94,-0.77,2.99,431.63,0.00,24.28,3.8,26,0.00,0.00,0.00,0.00
1818:-0.02,0.60,5.48,-2.67,26.09,-6.35,431.57,0.00,24.28,3.8,28,0.00,0.00,0.00,0.00
1869:-0.02,0.35,5.31,22.05,-10.77,-3.42,431.58,0.00,24.28,3.6,28,0.00,0.00,0.00,0.00
1919:-0.41,0.91,5.13,-4.44,29.63,-4.52,431.63,0.00,24.28,3.8,28,0.00,0.00,0.00,0.00
1970:0.36,0.52,4.81,-11.83,-10.71,-8.91,431.60,0.00,24.28,3.8,29,0.00,0.00,0.00,0.00
2020:-0.60,0.66,4.41,43.17,-4.24,-2.44,431.65,0.00,24.28,3.8,31,0.00,0.00,0.00,0.00
2071:-0.03,0.79,4.41,-0.47,27.98,3.90,431.67,0.00,24.29,4.0,31,0.00,0.00,0.00,0.00
2122:0.21,0.49,4.49,-2.86,-13.40,0.18,431.80,0.00,24.29,3.8,31,0.00,0.00,0.00,0.00
2172:-0.71,0.85,4.62,24.00,14.13,2.99,431.82,0.00,24.29,3.8,32,0.00,0.00,0.00,0.00
2223:0.08,0.48,4.63,-32.95,23.77,-4.34,432.01,0.00,24.29,3.8,32,0.00,0.00,0.00,0.00
2273:-0.27,1.10,4.24,53.18,-25.24,-1.04,431.84,0.00,24.30,3.8,32,0.00,0.00,0.00,0.00
2324:-0.50,1.18,3.97,-29.53,35.67,-10.07,431.87,0.00,24.30,3.8,32,0.00,0.00,0.00,0.00
2374:0.08,0.73,3.74,23.94,-20.78,-2.99,431.80,0.03,24.30,3.7,32,0.00,0.00,0.00,0.00
2425:-0.76,1.49,3.60,-0.90,6.25,-4.64,431.80,0.07,24.30,3.9,32,0.00,0.00,0.00,0.00
2540:-0.12,0.78,3.99,19.36,-21.33,5.86,431.75,0.08,24.31,3.8,32,0.00,0.00,0.00,0.00
2591:-0.69,1.54,4.22,-21.35,5.89,-1.04,431.83,0.08,24.31,3.7,32,0.00,0.00,0.00,0.00
2641:0.15,0.61,4.26,-7.74,11.20,2.99,431.83,0.08,24.32,3.7,32,0.00,0.00,0.00,0.00
2692:-0.43,1.10,4.43,44.39,-24.45,6.83,431.80,0.08,24.32,3.7,32,0.00,0.00,0.00,0.00
2743:-0.03,1.52,4.68,-36.55,31.95,4.82,431.73,0.08,24.33,3.7,32,0.00,0.00,0.00,0.00
2793:0.50,0.75,4.65,43.23,-26.09,-8.18,431.75,0.08,24.33,3.7,32,0.00,0.00,0.00,0.00
2844:-0.72,1.40,4.47,15.70,16.39,-4.03,431.74,0.08,24.34,3.7,32,0.00,0.00,0.00,0.00
2894:0.40,0.83,4.59,-43.32,14.92,4.64,431.65,0.08,24.34,3.6,32,0.00,0.00,0.00,0.00
2945:-0.39,1.00,4.57,33.77,-38.55,2.93,431.63,0.08,24.35,3.8,32,0.00,0.00,0.00,0.00
2995:-0.35,1.48,4.35,-36.42,48.43,-9.59,431.56,0.08,24.36,3.8,32,0.00,0.00,0.00,0.00
3046:0.49,1.21,3.96,36.39,-21.21,-5.50,431.60,0.08,24.36,3.6,32,0.00,0.00,0.00,0.00
3097:-1.09,1.36,3.82,-7.62,9.31,0.91,431.81,0.08,24.37,3.8,32,0.00,0.00,0.00,0.00
3147:0.18,0.86,3.98,-4.26,25.48,4.03,431.66,0.08,24.38,3.7,32,0.00,0.00,0.00,0.00
3198:-0.15,2.22,3.90,48.60,-12.54,0.49,431.62,0.08,24.39,3.8,32,0.00,0.00,0.00,0.00
3248:-0.14,1.37,3.91,-69.75,6.93,2.38,431.63,0.08,24.39,3.8,32,0.00,0.00,0.00,0.00
3299:-0.04,1.04,4.05,51.59,-21.58,5.55,431.61,0.08,24.40,3.6,32,0.00,0.00,0.00,0.00
3349:-0.29,2.33,4.25,-13.41,18.83,-2.87,431.45,0.08,24.41,3.7,32,0.00,0.00,0.00,0.00
3400:0.61,0.98,4.25,-13.96,-12.79,-0.61,431.50,0.08,24.42,3.8,32,0.00,0.00,0.00,0.00
3451:-0.83,1.71,4.29,26.01,-12.06,4.82,431.53,0.08,24.43,3.8,32,-7.42,0.00,0.00,0.00
3501:-0.49,1.33,4.78,-93.86,15.78,11.96,431.60,0.08,24.43,3.8,32,-15.92,-8.16,0.00,0.00
3552:-4.62,-1.26,5.07,-11.52,-108.55,7.38,431.64,0.08,24.44,3.6,32,-17.61,-13.22,0.00,0.00
3603:-7.00,-3.71,5.34,-89.22,17.55,0.73,431.56,0.08,24.44,3.7,32,-16.71,-14.01,0.00,0.00
3653:-7.89,-4.40,5.45,17.41,-71.38,5.00,431.56,0.08,24.45,3.7,32,-16.20,-14.74,0.00,0.00
3704:-10.32,-6.18,5.38,-80.19,-17.55,-2.99,431.63,0.09,24.46,3.6,32,-15.64,-15.75,0.00,0.00
3755:-10.04,-8.57,5.26,31.75,-43.67,-4.28,431.53,0.10,24.47,3.8,32,-13.72,-16.37,0.00,0.00
3805:-11.39,-8.24,5.09,-34.04,-23.90,-10.20,431.63,0.10,24.47,3.7,32,-10.41,-16.42,0.00,0.00
3856:-9.23,-10.88,4.60,20.09,-22.13,-9.34,431.57,0.12,24.48,3.8,32,0.00,-12.77,0.00,0.00
3907:-7.63,-9.18,4.42,79.24,20.78,4.70,431.76,0.12,24.49,3.7,32,0.00,-12.77,0.00,0.00
3958:-5.64,-9.93,4.76,-28.86,1.19,1.16,431.82,0.13,24.50,3.7,32,0.00,-12.77,0.00,0.00
