---- Flight Log 47 -aBo ----
0:-0.01,0.08,0.00,-0.02,0.05,0.08,421.95,0.00,27.72,4.0,2,0.00,0.00,0.00,0.00
50:-0.01,0.08,0.00,-0.04,0.05,-0.16,421.98,0.00,27.72,3.7,13,0.00,0.00,0.00,0.00
100:-0.01,0.08,0.00,0.10,0.15,2.16,422.05,0.00,27.71,4.0,16,0.00,0.00,0.00,0.00
151:0.00,0.09,0.01,3.54,0.65,1.18,422.09,0.00,27.71,4.1,16,0.00,0.00,0.00,0.00
201:0.03,0.08,-0.05,-5.23,-1.01,-4.49,422.11,0.00,27.71,3.9,11,0.00,0.00,0.00,0.00
252:0.00,0.08,-0.46,1.57,3.27,-8.52,422.31,0.00,27.70,4.0,2,0.00,0.00,0.00,0.00
302:0.00,0.11,-0.81,-0.59,-3.56,-5.96,422.34,0.00,27.69,4.0,2,0.00,0.00,0.00,0.00
353:0.01,0.16,-1.13,1.12,1.48,-3.95,422.30,0.00,27.68,4.1,2,0.00,0.00,0.00,0.00
403:-0.01,0.18,-1.34,1.53,0.58,-2.18,422.24,0.00,27.67,4.1,2,0.00,0.00,0.00,0.00
454:-0.01,0.19,-1.48,-1.28,2.93,-3.15,422.00,0.00,27.66,3.9,2,0.00,0.00,0.00,0.00
504:-0.03,0.22,-1.68,0.15,0.50,-4.07,421.99,0.00,27.64,4.0,3,0.00,0.00,0.00,0.00
555:-0.11,0.20,-1.79,-6.62,-1.83,-0.10,422.08,0.00,27.61,4.0,28,0.00,0.00,0.00,0.00
605:-0.14,0.17,-2.08,-9.32,-15.61,-2.97,422.37,0.00,27.59,3.8,45,0.00,0.00,0.00,0.00
656:-0.03,0.72,-2.03,-8.26,7.01,1.91,422.38,0.00,27.56,3.9,55,0.00,0.00,0.00,0.00
706:-0.37,0.48,-1.64,4.30,-17.91,10.46,422.46,0.00,27.55,3.8,55,0.00,-10.97,0.00,0.00
757:0.30,-2.72,-0.93,1.66,-91.60,12.47,422.50,0.00,27.53,3.8,55,0.00,-17.27,0.00,0.00
807:-0.63,-7.33,-0.45,-16.65,-67.51,6.67,422.41,0.03,27.50,3.8,55,0.00,-17.27,0.00,0.00
858:-0.03,-8.63,-0.18,28.17,-23.99,11.44,422.62,0.08,27.48,3.9,55,0.00,-25.54,0.00,0.00
909:0.30,-12.55,0.39,-7.13,-128.95,6.80,422.91,0.12,27.43,3.9,55,0.00,-25.54,0.00,0.00
959:-0.68,-16.51,0.51,-3.26,-32.37,-2.36,422.95,0.14,27.41,3.8,55,0.00,-25.54,0.00,0.00
1010:0.24,-17.65,0.66,1.66,-36.88,6.25,423.04,0.18,27.37,4.0,55,0.00,-24.52,0.00,0.00
1061:-0.23,-19.40,0.83,-16.95,-39.68,-0.95,422.97,0.23,27.35,4.0,55,0.00,-22.50,0.00,0.00
1111:-0.30,-19.56,0.67,19.81,0.48,-1.08,423.08,0.28,27.32,3.8,55,0.00,-21.82,0.00,0.00
1162:0.12,-19.25,0.82,-3.14,-14.47,3.26,423.25,0.35,27.29,4.0,55,0.00,-21.32,0.00,0.00
1212:-0.08,-19.66,0.91,-4.30,-16.60,0.75,423.49,0.40,27.26,3.8,55,0.00,-21.32,0.00,0.00
1263:-0.05,-19.54,0.91,3.09,0.82,-0.22,423.50,0.47,27.24,4.0,55,0.00,-18.96,0.00,0.00
1314:0.02,-18.04,0.88,-0.13,44.18,-0.95,423.42,0.55,27.22,3.9,55,0.00,-13.56,0.00,0.00
1364:0.07,-15.82,0.86,1.40,28.53,-0.95,423.49,0.60,27.21,3.8,55,0.00,-13.56,0.00,0.00
1415:0.11,-14.96,0.86,-0.17,30.90,-1.38,423.47,0.65,27.19,3.8,55,0.00,0.00,0.00,0.00
1465:-0.16,-9.24,0.87,-6.06,201.71,0.94,423.81,0.74,27.18,4.0,55,0.00,13.44,0.00,0.00
1516:-0.03,-0.33,0.95,4.31,151.56,4.29,423.89,0.79,27.17,3.9,55,0.00,17.55,0.00,0.00
1567:0.16,4.40,1.06,-1.72,71.11,0.75,423.77,0.85,27.16,4.0,55,0.00,18.00,0.00,0.00
1617:-0.02,7.86,1.03,-1.15,97.60,-0.77,423.55,0.90,27.15,3.8,49,0.00,15.97,0.00,0.00
1668:0.29,10.53,1.01,6.43,12.21,2.28,423.72,0.97,27.14,3.9,35,0.00,0.00,0.00,0.00
1719:0.41,6.40,0.99,-8.09,-116.86,-2.60,423.72,1.10,27.13,4.0,32,0.00,0.00,0.00,0.00
1769:-0.22,4.09,0.77,-8.53,26.98,-4.56,423.78,1.18,27.12,3.9,31,0.00,0.00,0.00,0.00
1820:0.20,4.38,0.51,8.50,-27.06,-4.80,423.88,1.29,27.12,3.8,31,0.00,0.00,0.00,0.00
1870:0.03,1.75,0.40,-7.19,-41.87,-1.38,423.88,1.41,27.11,4.0,25,0.00,0.00,0.00,0.00
1921:-0.15,1.75,0.31,4.17,6.26,-0.65,423.96,1.49,27.11,3.9,25,0.00,9.45,0.00,0.00
1971:0.11,4.26,0.32,-7.65,75.64,-3.64,423.99,1.59,27.10,3.8,25,0.00,15.30,0.00,0.00
2022:-0.31,8.15,0.21,-4.57,65.15,-2.48,424.09,1.64,27.10,3.8,25,0.00,20.02,0.00,0.00
2073:-0.02,10.62,0.33,11.50,37.49,3.81,424.10,1.71,27.09,4.0,25,0.00,20.48,0.00,0.00
2123:-0.21,13.85,0.30,-5.87,89.80,-0.04,424.17,1.77,27.10,3.9,25,0.00,19.80,0.00,0.00
2174:0.05,15.39,0.38,16.49,18.28,6.43,424.12,1.83,27.10,4.0,25,0.00,19.29,0.00,0.00
2225:0.08,16.06,0.45,-13.16,40.51,0.82,424.29,1.88,27.10,3.9,25,0.00,21.38,0.00,0.00
2276:-0.52,18.05,0.46,4.81,54.88,5.58,424.31,1.95,27.11,3.8,25,0.00,28.74,0.00,0.00
2326:0.32,21.23,0.73,-7.76,101.41,7.59,424.37,2.02,27.14,3.9,25,-8.10,34.03,0.00,0.00
2377:-3.94,25.33,0.88,-142.11,105.21,-3.64,424.34,2.01,27.15,3.8,25,-11.92,35.83,0.00,0.00
2494:-4.51,29.02,0.67,6.41,-4.69,-1.99,424.15,2.11,27.21,3.9,25,0.00,7.03,0.00,0.00
2544:-3.44,21.73,0.47,14.51,-247.72,-4.86,424.33,2.18,27.23,3.8,25,0.00,0.00,0.00,0.00
2595:-1.80,12.58,0.27,20.76,-49.75,-1.69,424.65,2.32,27.24,3.9,25,0.00,0.00,0.00,0.00
2645:-1.40,12.22,0.22,-0.39,-25.82,-4.43,424.67,2.26,27.26,3.9,25,0.00,0.00,0.00,0.00
2696:-0.94,7.31,0.14,9.36,-139.56,-1.08,424.64,2.29,27.27,3.7,25,0.00,0.00,0.00,0.00
2747:-0.48,4.41,0.13,5.26,18.12,1.49,424.68,2.27,27.29,3.9,25,0.00,0.00,0.00,0.00
2797:-0.60,5.09,0.14,-2.89,-25.58,-1.69,424.76,2.22,27.30,4.0,25,0.00,0.00,0.00,0.00
2848:-0.29,1.78,0.15,3.45,-54.77,0.57,424.67,2.24,27.32,4.0,25,0.00,0.00,0.00,0.00
2898:-0.45,1.60,0.33,3.54,18.99,3.93,424.72,2.22,27.33,4.0,25,0.00,0.00,0.00,0.00
2949:-0.11,0.73,0.41,-0.43,-127.09,-4.13,424.60,2.21,27.34,3.8,25,0.00,-14.85,0.00,0.00
3000:-0.20,-6.99,0.46,-15.72,-123.55,3.38,424.48,2.19,27.35,3.8,25,0.00,-20.92,0.00,0.00
3050:-0.32,-9.76,0.56,1.46,-26.30,1.30,424.54,2.14,27.37,4.0,25,0.00,-21.60,0.00,0.00
3101:-0.11,-12.74,0.71,-8.45,-117.91,3.75,424.49,2.10,27.38,4.0,25,0.00,-21.66,0.00,0.00
3152:-0.54,-16.27,0.88,-4.79,-27.38,1.67,424.47,2.06,27.39,3.9,25,0.00,-21.66,0.00,0.00
3202:-0.25,-16.61,0.90,11.74,-21.96,-0.53,424.41,2.06,27.40,3.8,25,0.00,-21.04,0.00,0.00
3253:0.18,-18.21,0.83,-8.01,-28.23,3.13,424.54,2.02,27.40,3.9,25,0.00,-20.48,0.00,0.00
3304:-0.42,-18.15,0.97,-0.99,-2.48,-0.71,424.37,1.99,27.41,4.0,25,0.00,-16.99,0.00,0.00
3354:0.13,-17.10,1.05,11.17,18.88,-2.42,424.32,1.98,27.42,3.9,25,0.00,-9.51,0.00,0.00
3405:-0.36,-14.03,0.87,-21.67,28.33,-1.81,424.17,1.93,27.44,3.9,25,0.00,0.00,0.00,0.00
3456:-0.13,-8.50,0.73,29.34,49.29,-3.03,424.18,1.90,27.45,3.9,25,0.00,0.00,0.00,0.00
3506:0.59,-7.20,0.49,3.51,7.48,-4.98,424.00,1.83,27.47,3.9,25,0.00,0.00,0.00,0.00
3557:-0.13,-5.28,0.35,-1.85,81.13,-0.22,423.86,1.78,27.47,3.7,25,0.00,0.00,0.00,0.00
3607:0.47,-2.96,0.40,19.65,9.55,5.76,423.91,1.73,27.49,3.8,25,0.00,0.00,0.00,0.00
3658:0.10,-3.15,0.57,-15.29,-0.13,5.39,423.84,1.66,27.50,4.0,27,0.00,0.00,0.00,0.00
3709:-0.44,-1.36,0.35,8.01,73.93,-9.01,423.71,1.60,27.52,3.8,39,0.00,5.85,0.00,0.00
3759:0.23,1.91,-0.02,-3.09,58.13,-6.81,423.69,1.54,27.54,3.9,52,0.00,11.81,0.00,0.00
3810:-0.62,5.03,-0.51,-25.03,15.71,-13.34,423.69,1.45,27.55,3.8,61,0.00,13.05,0.00,0.00
3861:-0.81,7.00,-1.25,6.78,26.81,-10.96,423.78,1.39,27.57,3.8,65,0.00,12.09,0.00,0.00
3911:-0.64,7.31,-1.59,-1.31,-22.18,-5.10,423.51,1.05,27.58,3.8,65,0.00,0.00,0.00,0.00
3962:-0.53,4.16,-1.67,10.18,-54.89,0.88,423.52,1.23,27.60,3.8,65,0.00,0.00,0.00,0.00
4012:0.28,3.35,-1.37,-0.96,-0.42,9.48,423.47,1.18,27.61,4.0,65,0.00,0.00,0.00,0.00
4063:-0.15,2.37,-1.01,0.95,-42.18,5.58,423.52,1.12,27.63,3.8,56,0.00,0.00,0.00,0.00
4114:0.34,0.65,-0.68,6.38,-40.76,8.44,423.47,1.08,27.64,3.8,51,0.00,-14.01,0.00,0.00
4164:0.17,-4.50,-0.25,-10.37,-141.08,10.03,423.46,1.05,27.66,3.9,44,0.00,-18.96,0.00,0.00
4215:0.00,-9.35,0.14,9.31,-69.71,5.58,423.44,1.00,27.68,3.9,34,0.00,-22.27,0.00,0.00
4266:0.17,-12.18,0.41,7.79,-68.50,1.67,423.45,0.99,27.69,3.8,33,0.00,-22.39,0.00,0.00
4316:-0.17,-15.66,0.55,-5.56,-66.13,3.99,423.47,0.95,27.70,3.8,33,0.00,-22.50,0.00,0.00
4367:-0.14,-17.29,0.69,-1.35,-14.62,3.68,423.46,0.94,27.71,3.7,32,0.00,-22.50,0.00,0.00
4417:0.25,-18.79,0.63,-2.08,-37.37,-2.11,423.29,0.92,27.71,3.9,32,0.00,-21.15,0.00,0.00
4468:-0.08,-19.17,0.60,3.49,-8.91,-5.53,423.35,0.89,27.72,3.8,32,0.00,-21.15,0.00,0.00
4519:0.24,-19.39,0.57,8.86,-26.58,3.38,423.26,0.87,27.72,3.7,32,0.00,-21.15,0.00,0.00
4569:-0.14,-19.82,0.59,-6.94,-13.36,1.91,423.24,0.84,27.72,3.9,32,0.00,-20.70,0.00,0.00
4620:-0.02,-19.77,0.53,24.33,-0.18,-0.47,423.19,0.80,27.72,3.9,32,7.48,-16.99,0.00,0.00
4671:3.83,-18.41,0.61,135.33,8.43,2.89,423.08,0.77,27.73,3.9,37,20.53,-6.97,0.00,0.00
4721:9.68,-14.86,0.87,80.43,94.30,4.84,423.04,0.71,27.74,3.9,52,20.81,0.00,0.00,0.00
4772:11.59,-10.06,0.90,54.09,82.96,-0.53,422.99,0.68,27.74,3.7,53,13.72,0.00,0.00,0.00
4823:12.45,-8.57,0.99,-13.43,-9.50,1.06,423.04,0.63,27.75,3.9,53,0.00,-10.52,0.00,0.00
4924:5.22,-9.99,1.06,10.59,50.59,-3.58,422.96,0.55,27.77,3.9,54,0.00,0.00,0.00,0.00
4974:4.09,-5.84,1.19,-60.40,73.06,1.98,422.97,0.52,27.78,3.8,54,0.00,0.00,0.00,0.00
5025:1.96,-4.77,1.15,-4.38,1.17,0.02,422.95,0.49,27.78,3.8,54,0.00,0.00,0.00,0.00
5075:1.90,-3.46,1.05,-16.57,57.15,0.45,422.90,0.48,27.79,3.9,53,0.00,0.00,0.00,0.00
5126:0.93,-2.03,0.90,-9.71,5.85,-3.58,422.82,0.47,27.79,3.9,42,0.00,0.00,0.00,0.00
5177:0.87,-2.09,0.73,4.40,8.24,-4.13,422.77,0.47,27.79,3.8,42,0.00,0.00,0.00,0.00
5227:0.46,-1.27,0.51,-4.65,19.38,-6.08,422.79,0.47,27.79,4.0,17,0.00,0.00,0.00,0.00
5278:0.27,-1.01,0.21,19.96,-3.11,-1.02,422.77,0.47,27.79,4.0,17,0.00,0.00,0.00,0.00
5328:0.32,-0.98,0.19,-10.65,18.25,2.59,422.71,0.47,27.79,4.0,17,0.00,0.00,0.00,0.00
5379:-1.51,-0.13,0.50,-112.40,3.78,6.67,422.59,0.47,27.79,3.9,17,-18.79,0.00,0.00,0.00
5429:-9.61,-0.47,0.86,-134.82,-22.70,2.28,422.66,0.45,27.80,3.9,17,-20.92,0.00,0.00,0.00
5480:-11.40,-1.07,1.08,47.19,2.07,3.56,422.63,0.43,27.82,3.8,17,-18.06,0.00,0.00,0.00
5531:-11.78,0.41,1.30,-30.11,18.47,0.08,422.75,0.41,27.83,3.8,17,-6.92,0.00,0.00,0.00
5581:-10.50,-0.76,1.43,117.26,-42.88,-0.71,422.82,0.37,27.84,4.0,17,0.00,0.00,0.00,0.00
5632:-4.32,-1.53,1.12,70.26,30.70,-4.62,422.59,0.34,27.86,3.8,17,0.00,0.00,0.00,0.00
5683:-4.70,-0.22,0.97,-32.00,9.25,-1.02,422.56,0.28,27.87,3.9,17,0.00,0.00,0.00,0.00
5733:-2.83,-1.02,0.83,86.38,-24.75,-7.36,422.56,0.24,27.88,4.0,17,0.00,0.00,0.00,0.00
5784:-1.81,-0.92,0.85,-48.25,12.98,1.98,422.45,0.20,27.90,3.8,17,0.00,0.00,0.00,0.00
